Date,Product_ID,Historical_Price,Competitor_Price,Demand,Day_of_Week,Season,Promotions,Holiday
2023-09-19,1033,53.22,41.28,99,6,Winter,No,No
2023-06-10,1033,31.25,36.75,118,7,Summer,No,No
2023-08-13,1033,37.7,39.43,213,6,Fall,Yes,No
2023-06-11,1033,37.86,38.0,80,1,Spring,No,Yes
2023-10-20,1033,39.0,45.17,157,1,Summer,No,No
2023-03-22,1033,32.11,37.39,155,6,Summer,Yes,No
2023-01-23,1033,37.31,43.15,62,1,Summer,Yes,No
2023-04-27,1033,35.3,41.23,82,1,Summer,Yes,No
2023-04-03,1033,52.46,40.42,74,6,Winter,Yes,No
2023-02-06,1033,55.39,43.6,176,5,Winter,No,No
2023-06-20,1033,41.01,41.34,129,4,Spring,No,Yes
2023-01-25,1033,57.89,45.57,187,1,Winter,No,Yes
2023-02-26,1033,43.49,43.67,130,6,Spring,Yes,No
2023-01-30,1033,44.14,44.07,132,7,Spring,Yes,No
2023-01-31,1033,36.92,36.98,100,6,Spring,Yes,No
2023-08-30,1033,42.82,42.58,83,4,Spring,Yes,No
2023-12-13,1033,41.91,44.26,152,1,Fall,No,Yes
2023-11-28,1033,42.7,42.54,199,7,Spring,No,Yes
2023-03-21,1033,53.29,41.37,123,7,Winter,No,No
2023-09-15,1033,32.19,37.54,192,7,Summer,No,No
2023-01-26,1033,35.81,41.87,56,7,Summer,No,Yes
2023-07-01,1033,47.24,36.63,96,5,Winter,No,No
2023-12-15,1033,38.61,38.77,105,5,Spring,Yes,Yes
2023-03-14,1033,41.43,41.62,50,3,Spring,No,No
2023-08-31,1033,38.04,38.11,128,2,Spring,No,Yes
2023-06-27,1033,36.04,35.71,173,6,Spring,Yes,Yes
2023-09-20,1033,42.13,44.6,77,7,Fall,Yes,Yes
2023-11-07,1033,52.97,41.02,191,1,Winter,No,Yes
2023-11-07,1033,30.57,35.76,165,3,Summer,No,No
2023-06-15,1033,43.59,43.78,171,6,Spring,Yes,Yes
2023-01-28,1033,35.78,41.37,143,5,Summer,No,Yes
2023-07-23,1033,37.16,39.27,209,7,Fall,Yes,No
2023-07-16,1033,34.45,39.84,209,7,Summer,Yes,Yes
2023-07-10,1033,36.43,35.96,127,1,Spring,Yes,Yes
2023-02-27,1033,55.7,43.6,90,5,Winter,Yes,No
2023-07-15,1033,41.49,43.44,152,5,Fall,Yes,Yes
2023-05-27,1033,36.71,43.21,178,7,Summer,No,No
2023-11-24,1033,33.09,38.59,70,6,Summer,Yes,Yes
2023-04-18,1033,36.55,43.05,144,4,Summer,Yes,Yes
2023-09-09,1033,36.54,36.05,159,2,Spring,No,Yes
2023-08-27,1033,33.12,38.72,71,6,Summer,Yes,No
2023-02-28,1033,40.19,42.12,191,6,Fall,No,No
2023-10-30,1033,39.01,39.12,69,3,Spring,No,No
2023-09-25,1033,32.25,37.43,160,4,Summer,Yes,Yes
2023-05-11,1033,57.05,44.73,162,1,Winter,Yes,No
2023-06-16,1033,42.29,42.54,92,7,Spring,No,No
2023-02-13,1033,41.24,43.06,59,1,Fall,Yes,No
2023-03-02,1033,39.86,40.18,217,7,Spring,Yes,Yes
2023-12-12,1033,41.73,41.43,84,5,Spring,No,No
2023-10-25,1033,33.36,39.08,182,2,Summer,No,No
2023-08-07,1033,36.98,36.5,127,5,Spring,No,Yes
2023-03-14,1033,31.04,36.55,129,3,Summer,No,Yes
2023-10-09,1033,33.12,38.82,106,2,Summer,No,Yes
2023-06-23,1033,34.09,35.42,138,6,Fall,No,No
2023-10-30,1033,36.98,37.07,124,1,Spring,Yes,Yes
2023-08-20,1033,54.04,42.24,76,2,Winter,Yes,No
2023-11-13,1033,57.24,44.38,141,4,Winter,Yes,No
2023-04-27,1033,57.98,45.4,206,7,Winter,No,Yes
2023-11-25,1033,56.42,44.31,152,4,Winter,No,No
2023-11-06,1033,51.01,39.29,190,7,Winter,No,Yes
2023-06-08,1033,47.8,37.18,129,4,Winter,No,Yes
2023-10-11,1033,39.43,39.1,214,6,Spring,No,Yes
2023-05-18,1033,39.03,45.72,65,5,Summer,No,Yes
2023-04-04,1033,35.63,35.8,92,2,Spring,Yes,No
2023-04-12,1033,38.96,45.16,123,1,Summer,No,No
2023-05-02,1033,54.54,42.48,88,2,Winter,Yes,No
2023-07-19,1033,32.16,37.84,180,6,Summer,Yes,Yes
2023-10-22,1033,43.98,43.81,180,4,Spring,Yes,No
2023-11-24,1033,55.16,43.4,95,3,Winter,No,No
2023-12-30,1033,41.01,40.63,63,3,Spring,No,No
2023-08-22,1033,48.55,37.67,55,7,Winter,No,No
2023-11-19,1033,35.83,35.95,176,1,Spring,Yes,Yes
2023-11-06,1033,36.3,41.84,80,5,Summer,Yes,Yes
2023-06-11,1033,42.72,44.65,137,7,Fall,No,Yes
2023-10-11,1033,39.11,40.74,122,5,Fall,Yes,Yes
2023-07-24,1033,55.43,42.86,73,7,Winter,No,No
2023-09-20,1033,37.48,43.52,134,5,Summer,Yes,No
2023-09-16,1033,36.68,42.9,193,6,Summer,No,No
2023-04-05,1033,35.36,41.52,182,7,Summer,No,Yes
2023-09-26,1033,33.59,39.61,212,6,Summer,Yes,Yes
2023-03-27,1033,37.21,39.0,135,5,Fall,No,Yes
2023-09-02,1033,34.67,36.62,110,1,Fall,No,Yes
2023-07-29,1033,38.81,45.08,117,2,Summer,Yes,No
2023-12-19,1033,55.12,42.49,116,2,Winter,Yes,No
2023-07-06,1033,35.62,41.52,114,3,Summer,No,Yes
2023-06-07,1033,39.84,40.13,66,1,Spring,Yes,No
2023-06-25,1033,47.09,36.48,121,6,Winter,Yes,No
2023-10-27,1033,37.7,43.97,173,6,Summer,No,Yes
2023-02-28,1033,33.28,39.06,149,5,Summer,No,Yes
2023-11-28,1033,47.56,36.86,87,5,Winter,Yes,No
2023-01-24,1033,32.33,37.54,143,2,Summer,No,No
2023-06-30,1033,36.68,36.23,177,7,Spring,Yes,Yes
2023-09-28,1033,41.43,41.11,137,4,Spring,Yes,No
2023-05-06,1033,35.27,36.68,51,4,Fall,No,Yes
2023-01-24,1033,34.88,40.53,150,5,Summer,No,Yes
2023-07-24,1033,30.86,36.74,54,4,Summer,Yes,Yes
2023-07-31,1033,40.14,41.88,199,6,Fall,No,Yes
2023-07-27,1033,57.11,44.38,171,4,Winter,Yes,Yes
2023-09-16,1033,38.04,40.14,83,7,Fall,No,Yes
2023-07-02,1033,37.64,39.5,140,3,Fall,Yes,No
2023-03-12,1033,37.51,43.98,142,4,Summer,No,Yes
2023-02-24,1033,40.94,42.99,62,2,Fall,Yes,Yes
2023-12-22,1033,53.8,42.19,183,1,Winter,No,Yes
2023-09-16,1033,38.13,40.16,185,3,Fall,Yes,Yes
2023-04-17,1033,31.21,36.74,87,2,Summer,Yes,No
2023-08-14,1033,37.44,37.47,66,4,Spring,Yes,Yes
2023-06-02,1033,41.41,43.38,74,1,Fall,No,No
2023-06-14,1033,48.22,37.39,69,7,Winter,No,Yes
2023-07-02,1033,32.93,38.36,99,1,Summer,Yes,No
2023-09-22,1033,34.17,35.49,141,4,Fall,No,Yes
2023-11-15,1033,35.25,41.21,95,3,Summer,No,Yes
2023-06-18,1033,33.33,39.22,161,1,Summer,No,Yes
2023-07-01,1033,39.01,40.66,76,1,Fall,No,Yes
2023-02-26,1033,40.38,42.95,67,7,Fall,No,Yes
2023-11-07,1033,41.43,41.84,62,6,Spring,Yes,No
2023-04-05,1033,34.13,39.54,171,2,Summer,Yes,No
2023-07-07,1033,53.6,41.93,76,1,Winter,No,Yes
2023-11-24,1033,37.54,44.19,104,4,Summer,Yes,Yes
2023-10-29,1033,47.57,36.57,81,6,Winter,Yes,Yes
2023-12-17,1033,37.59,43.43,199,7,Summer,No,No
2023-12-27,1033,35.99,38.03,75,3,Fall,No,No
2023-03-12,1033,52.92,41.07,58,5,Winter,Yes,No
2023-05-19,1033,36.73,36.94,101,5,Spring,No,Yes
2023-04-11,1033,38.29,44.42,73,5,Summer,No,No
2023-12-07,1033,35.14,41.26,174,7,Summer,Yes,No
2023-07-18,1033,45.02,44.87,71,1,Spring,Yes,Yes
2023-10-04,1033,38.87,45.02,165,7,Summer,No,No
2023-06-12,1033,41.46,43.69,95,3,Fall,No,No
2023-01-16,1033,36.4,36.05,167,6,Spring,No,Yes
2023-06-05,1033,41.72,44.2,158,7,Fall,No,Yes
2023-05-23,1033,37.15,42.88,175,1,Summer,No,No
2023-02-27,1033,55.51,43.68,132,6,Winter,No,No
2023-01-27,1033,34.88,40.82,87,3,Summer,No,Yes
2023-11-16,1033,38.74,38.66,184,4,Spring,Yes,No
2023-05-03,1033,36.9,38.39,88,7,Fall,Yes,Yes
2023-10-03,1033,38.09,37.78,129,5,Spring,Yes,No
2023-05-09,1033,30.85,36.34,132,4,Summer,No,Yes
2023-10-24,1033,36.8,36.42,50,4,Spring,Yes,No
2023-11-16,1033,43.27,43.32,124,2,Spring,Yes,No
2023-08-21,1033,51.46,39.8,187,3,Winter,Yes,No
2023-01-18,1033,36.68,42.34,96,4,Summer,No,Yes
2023-03-29,1033,33.34,39.28,113,2,Summer,No,No
2023-11-14,1033,38.12,44.18,184,2,Summer,Yes,No
2023-07-31,1033,47.72,36.84,158,1,Winter,Yes,Yes
2023-09-08,1033,31.98,37.66,53,1,Summer,No,Yes
2023-01-28,1033,44.99,44.78,182,3,Spring,No,Yes
2023-04-03,1033,34.54,35.98,56,4,Fall,Yes,Yes
2023-04-29,1033,48.92,37.47,202,7,Winter,Yes,Yes
2023-09-02,1033,44.4,44.09,93,1,Spring,No,No
2023-12-28,1033,40.03,40.44,171,1,Spring,No,No
2023-03-24,1033,55.92,43.37,185,2,Winter,Yes,Yes
2023-06-10,1033,31.63,37.59,189,7,Summer,Yes,Yes
2023-01-04,1033,35.34,37.1,147,7,Fall,No,Yes
2023-06-10,1033,37.69,44.26,82,2,Summer,No,Yes
2023-04-14,1033,31.18,37.05,58,3,Summer,No,Yes
2023-12-08,1033,33.97,36.06,91,3,Fall,Yes,Yes
2023-04-21,1033,37.19,42.84,130,7,Summer,No,No
2023-10-21,1033,41.66,41.97,103,4,Spring,No,Yes
2023-08-23,1033,34.51,40.24,172,2,Summer,Yes,No
2023-06-27,1033,56.63,43.8,110,3,Winter,No,Yes
2023-11-05,1033,33.6,39.0,211,6,Summer,No,Yes
2023-03-24,1033,45.32,45.81,63,6,Spring,No,No
2023-10-19,1034,40.64,46.89,62,6,Summer,Yes,No
2023-02-05,1034,44.28,46.35,171,4,Fall,No,Yes
2023-07-15,1034,43.88,50.33,100,6,Summer,Yes,Yes
2023-03-24,1034,40.87,47.54,63,2,Summer,No,No
2023-08-09,1034,48.66,50.81,110,5,Fall,No,No
2023-10-18,1034,46.04,46.45,182,3,Spring,Yes,Yes
2023-03-05,1034,49.56,52.67,73,2,Fall,No,No
2023-02-05,1034,59.08,46.24,214,7,Winter,Yes,Yes
2023-03-15,1034,43.3,45.59,112,1,Fall,No,Yes
2023-01-26,1034,61.79,48.71,106,5,Winter,Yes,No
2023-03-15,1034,56.2,43.71,184,1,Winter,Yes,No
2023-05-09,1034,64.48,51.02,152,2,Winter,No,Yes
2023-05-09,1034,62.27,49.17,167,3,Winter,No,Yes
2023-10-02,1034,43.97,46.78,101,7,Fall,Yes,Yes
2023-03-15,1034,45.91,48.55,82,2,Fall,No,Yes
2023-09-26,1034,42.33,44.37,187,2,Fall,No,Yes
2023-11-20,1034,43.59,50.26,57,1,Summer,No,Yes
2023-11-10,1034,50.49,50.44,154,2,Spring,Yes,Yes
2023-08-30,1034,42.44,45.1,77,1,Fall,No,Yes
2023-09-05,1034,43.99,43.95,97,3,Spring,Yes,No
2023-11-14,1034,64.68,51.3,90,3,Winter,Yes,Yes
2023-03-20,1034,48.47,50.56,121,3,Fall,No,Yes
2023-03-09,1034,47.8,47.59,151,1,Spring,Yes,No
2023-06-05,1034,65.52,51.8,185,6,Winter,Yes,No
2023-02-23,1034,63.43,49.83,129,4,Winter,Yes,No
2023-12-17,1034,41.2,48.13,73,2,Summer,Yes,Yes
2023-03-06,1034,46.37,46.27,138,3,Spring,Yes,No
2023-05-28,1034,44.53,51.86,111,5,Summer,Yes,No
2023-08-11,1034,38.5,44.73,51,3,Summer,No,Yes
2023-10-21,1034,43.37,43.09,139,3,Spring,No,No
2023-10-02,1034,49.02,48.72,134,5,Spring,No,No
2023-11-30,1034,62.34,48.84,181,6,Winter,Yes,Yes
2023-02-28,1034,62.56,49.28,151,3,Winter,No,Yes
2023-08-05,1034,58.73,45.98,91,7,Winter,No,No
2023-08-24,1034,43.79,43.93,195,4,Spring,No,Yes
2023-04-22,1034,46.31,45.89,50,3,Spring,No,No
2023-06-28,1034,44.8,45.13,60,1,Spring,Yes,No
2023-12-30,1034,58.2,45.23,134,7,Winter,Yes,No
2023-06-28,1034,45.14,52.12,201,6,Summer,No,No
2023-08-30,1034,42.27,44.94,76,2,Fall,Yes,No
2023-07-30,1034,44.29,46.45,74,5,Fall,Yes,Yes
2023-04-27,1034,67.02,52.97,148,6,Winter,Yes,No
2023-06-08,1034,38.41,44.93,106,3,Summer,Yes,No
2023-10-09,1034,55.37,43.01,65,1,Winter,Yes,No
2023-03-05,1034,42.15,43.97,182,7,Fall,No,No
2023-04-30,1034,37.01,42.76,161,1,Summer,No,No
2023-09-30,1034,43.61,45.97,118,1,Fall,Yes,Yes
2023-12-15,1034,46.46,46.02,135,5,Spring,No,Yes
2023-02-10,1034,52.3,51.9,77,4,Spring,No,No
2023-02-02,1034,41.28,47.42,158,6,Summer,No,Yes
2023-09-23,1034,50.6,50.2,182,6,Spring,No,Yes
2023-04-07,1034,39.57,45.8,146,5,Summer,Yes,No
2023-08-15,1034,62.45,48.88,77,4,Winter,No,No
2023-01-16,1034,51.66,51.18,166,7,Spring,Yes,Yes
2023-03-10,1034,47.26,47.68,194,6,Spring,Yes,Yes
2023-06-15,1034,42.72,49.91,113,3,Summer,Yes,No
2023-10-21,1034,63.66,50.21,125,1,Winter,Yes,Yes
2023-09-05,1034,49.4,49.31,195,5,Spring,No,Yes
2023-01-07,1034,39.24,45.21,94,2,Summer,Yes,No
2023-12-25,1034,44.3,50.78,99,7,Summer,No,Yes
2023-01-08,1034,38.27,44.41,77,6,Summer,Yes,No
2023-03-13,1034,39.07,45.89,201,6,Summer,No,No
2023-04-28,1034,43.22,45.72,166,4,Fall,Yes,No
2023-06-09,1034,39.71,46.11,50,5,Summer,Yes,No
2023-09-30,1034,45.56,47.48,167,6,Fall,Yes,No
2023-08-08,1034,48.16,50.82,179,4,Fall,Yes,Yes
2023-03-15,1034,38.21,44.91,138,2,Summer,Yes,No
2023-10-08,1034,41.97,43.96,53,2,Fall,No,No
2023-02-24,1034,61.87,48.26,131,2,Winter,Yes,Yes
2023-12-21,1034,45.85,45.67,158,2,Spring,Yes,No
2023-06-26,1034,42.22,43.95,70,2,Fall,No,Yes
2023-09-12,1034,45.04,46.94,94,3,Fall,No,Yes
2023-02-24,1034,47.4,49.43,128,2,Fall,No,No
2023-09-03,1034,40.59,46.62,178,3,Summer,No,No
2023-04-11,1034,56.92,44.23,132,1,Winter,No,No
2023-09-12,1034,44.19,46.25,133,4,Fall,Yes,No
2023-08-08,1034,46.84,49.01,118,4,Fall,Yes,No
2023-03-31,1034,40.58,46.88,149,4,Summer,Yes,Yes
2023-10-26,1034,41.18,47.91,139,7,Summer,Yes,No
2023-11-08,1034,45.29,51.9,215,7,Summer,No,No
2023-05-01,1034,66.98,52.98,98,4,Winter,Yes,Yes
2023-06-09,1034,41.0,47.88,129,6,Summer,Yes,Yes
2023-07-29,1034,50.56,50.85,191,2,Spring,No,No
2023-10-15,1034,41.8,44.24,82,6,Fall,No,No
2023-01-30,1034,55.32,42.96,158,5,Winter,No,No
2023-08-23,1034,41.88,48.27,95,4,Summer,No,Yes
2023-04-26,1034,49.57,52.03,77,5,Fall,No,No
2023-08-14,1034,45.41,45.09,58,7,Spring,No,Yes
2023-04-11,1034,43.42,45.71,130,4,Fall,No,No
2023-11-29,1034,58.12,45.53,149,4,Winter,Yes,Yes
2023-08-17,1034,60.08,47.01,75,3,Winter,Yes,Yes
2023-02-10,1034,45.5,47.83,209,6,Fall,No,Yes
2023-11-09,1034,58.62,45.89,170,7,Winter,No,Yes
2023-11-26,1034,65.88,51.93,61,7,Winter,No,No
2023-12-29,1034,39.82,45.84,185,5,Summer,Yes,No
2023-06-12,1034,51.01,50.54,159,1,Spring,Yes,No
2023-04-06,1034,41.62,47.96,122,4,Summer,No,Yes
2023-05-20,1034,46.33,46.49,65,4,Spring,Yes,Yes
2023-05-30,1034,48.34,48.2,95,1,Spring,No,No
2023-03-07,1034,45.01,47.64,139,3,Fall,No,Yes
2023-03-04,1034,67.0,53.08,214,6,Winter,No,Yes
2023-09-27,1034,66.46,52.44,108,2,Winter,Yes,No
2023-05-11,1034,61.34,48.6,137,1,Winter,Yes,No
2023-01-21,1034,64.39,51.06,196,5,Winter,Yes,No
2023-08-19,1034,49.24,52.27,160,2,Fall,Yes,No
2023-05-11,1034,43.29,49.86,125,6,Summer,Yes,Yes
2023-10-01,1034,41.21,48.18,67,5,Summer,No,No
2023-11-21,1034,46.55,46.55,81,1,Spring,Yes,No
2023-06-03,1034,47.74,47.89,211,6,Spring,No,Yes
2023-07-10,1034,66.4,52.41,153,2,Winter,No,No
2023-06-22,1034,48.02,47.76,96,7,Spring,No,No
2023-11-20,1034,57.46,44.4,165,6,Winter,No,No
2023-02-17,1034,52.42,52.84,117,5,Spring,Yes,Yes
2023-02-09,1034,49.17,51.9,80,3,Fall,No,Yes
2023-06-07,1034,41.36,47.67,181,3,Summer,No,No
2023-10-26,1034,63.42,49.53,74,5,Winter,Yes,No
2023-05-17,1034,40.64,46.76,98,5,Summer,No,Yes
2023-06-10,1034,44.2,46.21,110,5,Fall,No,No
2023-07-12,1034,56.5,43.73,192,5,Winter,Yes,Yes
2023-04-01,1034,45.18,52.02,108,4,Summer,No,No
2023-07-04,1034,47.9,50.18,87,1,Fall,No,Yes
2023-05-27,1034,44.96,47.01,122,6,Fall,Yes,No
2023-09-01,1034,56.2,43.75,69,5,Winter,Yes,No
2023-06-04,1034,51.71,51.35,56,1,Spring,No,No
2023-04-16,1034,43.17,45.16,129,1,Fall,Yes,Yes
2023-10-15,1034,43.14,43.24,198,5,Spring,No,Yes
2023-04-17,1034,46.29,48.99,102,6,Fall,No,Yes
2023-04-17,1034,66.82,52.68,176,5,Winter,Yes,Yes
2023-05-12,1034,61.97,48.91,211,7,Winter,Yes,No
2023-06-05,1034,40.76,47.51,119,2,Summer,Yes,No
2023-06-27,1034,37.31,43.88,149,1,Summer,No,Yes
2023-10-01,1034,39.17,45.58,106,1,Summer,No,Yes
2023-05-19,1034,46.07,48.09,61,1,Fall,Yes,No
2023-03-03,1034,41.25,43.24,136,1,Fall,Yes,No
2023-03-14,1034,56.1,43.42,214,7,Winter,No,Yes
2023-09-30,1034,44.55,44.42,144,6,Spring,No,No
2023-07-28,1034,65.72,51.74,179,7,Winter,No,Yes
2023-04-22,1034,43.05,43.2,156,5,Spring,Yes,No
2023-10-27,1034,44.84,46.92,187,3,Fall,Yes,No
2023-01-06,1034,48.46,50.75,162,5,Fall,No,Yes
2023-07-05,1034,46.91,48.95,90,3,Fall,Yes,No
2023-12-08,1034,41.27,47.8,85,5,Summer,No,No
2023-05-18,1034,46.39,48.55,63,5,Fall,Yes,No
2023-06-03,1034,40.08,46.97,193,6,Summer,Yes,Yes
2023-05-02,1034,39.65,45.96,62,3,Summer,Yes,No
2023-07-21,1034,46.53,49.4,125,6,Fall,No,Yes
2023-06-26,1034,66.01,52.44,140,6,Winter,No,Yes
2023-03-22,1034,47.41,50.11,136,3,Fall,Yes,Yes
2023-03-11,1034,38.8,45.28,172,7,Summer,No,Yes
2023-02-27,1034,56.68,43.79,51,1,Winter,No,No
2023-12-21,1034,44.49,47.17,187,3,Fall,Yes,No
2023-08-05,1034,48.12,50.18,149,4,Fall,No,Yes
2023-06-02,1034,40.01,46.91,89,4,Summer,Yes,No
2023-01-01,1034,63.0,49.68,154,7,Winter,No,No
2023-05-22,1034,48.99,51.99,121,2,Fall,Yes,No
2023-07-11,1034,46.46,48.75,83,6,Fall,No,Yes
2023-07-18,1034,43.43,43.17,70,1,Spring,Yes,Yes
2023-07-30,1034,65.34,51.85,145,1,Winter,Yes,No
2023-04-10,1034,55.6,43.29,95,6,Winter,Yes,No
2023-10-10,1034,38.05,44.66,133,7,Summer,Yes,No
2023-09-05,1034,59.74,46.66,149,3,Winter,Yes,No
2023-09-21,1034,61.97,48.25,174,3,Winter,No,Yes
2023-09-29,1034,65.64,51.73,61,7,Winter,Yes,No
2023-01-08,1034,49.21,51.87,198,1,Fall,No,No
2023-11-24,1034,52.49,52.17,196,4,Spring,Yes,No
2023-12-15,1034,60.86,47.28,181,2,Winter,No,Yes
2023-01-10,1034,66.52,52.34,146,4,Winter,No,Yes
2023-12-21,1034,49.71,52.74,151,2,Fall,No,Yes
2023-10-10,1034,49.64,49.24,184,5,Spring,Yes,Yes
2023-11-10,1034,49.91,52.53,72,3,Fall,No,No
2023-06-28,1034,56.45,44.06,115,6,Winter,No,No
2023-07-21,1034,62.12,49.13,98,2,Winter,Yes,No
2023-12-09,1034,50.97,51.44,172,3,Spring,No,Yes
2023-02-06,1034,44.08,44.34,66,3,Spring,Yes,No
2023-12-02,1034,40.72,47.38,109,2,Summer,No,Yes
2023-12-12,1034,57.72,44.69,136,3,Winter,Yes,No
2023-07-24,1034,47.06,49.89,103,5,Fall,No,No
2023-10-09,1034,47.84,47.38,82,1,Spring,Yes,No
2023-12-20,1034,58.79,45.9,193,1,Winter,No,Yes
2023-12-03,1034,45.23,51.86,132,5,Summer,Yes,Yes
2023-04-07,1034,37.58,43.98,65,5,Summer,Yes,No
2023-05-22,1034,42.16,48.71,167,1,Summer,Yes,Yes
2023-07-25,1034,50.34,50.08,84,3,Spring,No,No
2023-05-02,1034,42.69,44.5,114,4,Fall,Yes,No
2023-10-12,1034,44.23,50.84,154,2,Summer,Yes,Yes
2023-03-28,1034,49.29,51.9,157,7,Fall,No,Yes
2023-07-11,1034,42.54,44.43,84,7,Fall,No,Yes
2023-08-29,1034,51.15,51.18,72,7,Spring,Yes,No
2023-05-22,1034,44.85,52.21,107,7,Summer,No,No
2023-04-21,1034,38.76,45.42,149,2,Summer,Yes,No
2023-01-14,1034,44.15,44.63,188,6,Spring,No,Yes
2023-12-06,1034,48.12,47.73,199,4,Spring,Yes,Yes
2023-08-31,1034,44.68,51.9,161,2,Summer,Yes,Yes
2023-07-04,1034,65.12,51.21,152,4,Winter,No,Yes
2023-01-06,1034,40.74,47.49,171,2,Summer,Yes,No
2023-11-26,1034,59.9,46.45,184,1,Winter,No,No
2023-06-20,1034,51.74,51.98,64,2,Spring,No,No
2023-05-10,1034,43.8,51.08,192,6,Summer,No,Yes
2023-10-09,1034,43.4,43.58,114,2,Spring,No,No
2023-04-15,1034,41.75,44.15,176,7,Fall,Yes,No
2023-04-12,1034,44.32,47.13,198,2,Fall,No,No
2023-07-28,1034,62.24,48.56,82,5,Winter,Yes,Yes
2023-07-31,1034,40.17,46.6,105,5,Summer,No,No
2023-02-01,1035,24.78,26.38,138,6,Fall,Yes,No
2023-03-03,1035,42.19,31.89,130,1,Winter,No,Yes
2023-05-29,1035,30.3,32.21,68,6,Fall,Yes,No
2023-05-05,1035,33.18,24.23,80,4,Winter,Yes,Yes
2023-11-22,1035,28.04,29.73,179,4,Fall,Yes,No
2023-03-13,1035,24.4,24.24,65,1,Spring,No,Yes
2023-01-17,1035,27.78,28.27,136,6,Spring,Yes,Yes
2023-02-23,1035,23.19,28.26,176,1,Summer,Yes,No
2023-06-03,1035,29.17,28.98,180,2,Spring,No,Yes
2023-01-16,1035,27.18,27.38,114,5,Spring,No,Yes
2023-09-20,1035,22.82,23.76,138,5,Fall,Yes,No
2023-11-16,1035,30.74,30.45,161,3,Spring,No,No
2023-06-24,1035,26.8,28.01,53,5,Fall,No,Yes
2023-03-31,1035,23.83,28.56,110,7,Summer,No,No
2023-10-01,1035,32.6,32.52,198,3,Spring,Yes,No
2023-06-11,1035,31.53,33.59,55,2,Fall,Yes,Yes
2023-07-17,1035,38.7,28.91,81,5,Winter,Yes,No
2023-04-15,1035,25.45,27.29,136,5,Fall,No,No
2023-12-24,1035,35.9,27.23,89,4,Winter,Yes,Yes
2023-05-10,1035,26.98,28.28,157,6,Fall,No,Yes
2023-08-20,1035,29.41,29.68,145,1,Spring,Yes,No
2023-09-08,1035,34.43,26.12,84,4,Winter,Yes,Yes
2023-06-16,1035,38.51,29.58,86,6,Winter,Yes,No
2023-06-03,1035,38.52,28.88,95,1,Winter,Yes,Yes
2023-08-05,1035,21.02,25.07,148,2,Summer,Yes,Yes
2023-12-16,1035,33.02,24.42,99,1,Winter,No,No
2023-02-09,1035,25.1,26.46,181,3,Fall,Yes,No
2023-04-03,1035,28.1,33.1,114,3,Summer,Yes,No
2023-09-06,1035,23.01,24.19,88,5,Fall,No,Yes
2023-12-28,1035,35.47,26.07,126,2,Winter,Yes,Yes
2023-05-01,1035,26.11,27.27,132,6,Fall,No,No
2023-06-02,1035,43.25,32.9,125,4,Winter,No,Yes
2023-06-24,1035,42.23,32.51,63,4,Winter,Yes,Yes
2023-03-24,1035,27.04,31.63,134,4,Summer,No,No
2023-10-16,1035,28.07,30.01,173,2,Fall,No,No
2023-05-26,1035,29.56,30.98,179,5,Fall,No,No
2023-01-10,1035,42.78,32.85,187,7,Winter,Yes,Yes
2023-04-12,1035,20.57,24.61,89,3,Summer,Yes,No
2023-09-13,1035,31.33,31.58,108,3,Spring,Yes,No
2023-05-23,1035,43.03,33.3,172,1,Winter,Yes,No
2023-02-25,1035,29.55,29.81,75,1,Spring,Yes,Yes
2023-03-16,1035,28.0,27.54,106,7,Spring,No,No
2023-11-30,1035,29.35,30.79,198,4,Fall,Yes,No
2023-01-31,1035,30.14,29.81,196,1,Spring,Yes,No
2023-06-26,1035,21.4,26.18,121,2,Summer,Yes,Yes
2023-07-16,1035,26.01,27.43,188,2,Fall,No,Yes
2023-10-22,1035,32.42,32.34,104,4,Spring,Yes,Yes
2023-10-29,1035,27.11,28.75,144,7,Fall,No,Yes
2023-10-26,1035,26.68,27.12,166,2,Spring,Yes,No
2023-11-20,1035,24.47,24.91,183,4,Spring,No,No
2023-07-21,1035,32.02,31.66,194,3,Spring,No,Yes
2023-02-25,1035,23.18,27.98,157,7,Summer,No,No
2023-06-01,1035,23.85,28.37,82,6,Summer,No,No
2023-07-19,1035,42.76,32.44,57,4,Winter,Yes,Yes
2023-10-17,1035,33.58,25.21,64,7,Winter,No,No
2023-08-08,1035,24.4,24.19,58,3,Spring,Yes,No
2023-01-18,1035,19.94,24.1,190,6,Summer,Yes,Yes
2023-12-20,1035,29.13,29.47,136,7,Spring,Yes,Yes
2023-07-26,1035,24.86,24.66,163,3,Spring,No,Yes
2023-11-05,1035,36.12,27.19,58,2,Winter,Yes,No
2023-05-23,1035,25.62,27.11,187,2,Fall,No,Yes
2023-11-22,1035,26.02,30.43,180,1,Summer,Yes,No
2023-11-15,1035,37.08,27.61,56,5,Winter,Yes,No
2023-05-14,1035,25.98,25.97,115,6,Spring,Yes,Yes
2023-09-01,1035,30.77,32.54,57,1,Fall,No,Yes
2023-06-17,1035,25.5,27.01,176,3,Fall,Yes,Yes
2023-01-10,1035,25.15,26.18,107,2,Fall,Yes,Yes
2023-06-17,1035,31.02,33.13,169,3,Fall,Yes,Yes
2023-12-12,1035,21.76,26.22,94,1,Summer,Yes,No
2023-02-13,1035,21.77,26.5,94,5,Summer,Yes,No
2023-10-14,1035,28.61,30.03,170,5,Fall,No,No
